,intensity,latitude,longitude,validTimeUtc
4535,-14000,-24.37249,125.54669,2018-12-04T10:29:50.612+0000
4536,-6000,5.20128,100.37863,2018-12-04T10:30:04.486+0000
4537,-5000,-4.68418,18.84534,2018-12-04T10:29:49.996+0000
4538,-10000,-1.8535400000000002,16.88859,2018-12-04T10:29:43.143+0000
4539,-18000,3.01112,30.3545,2018-12-04T10:30:26.587+0000
4540,-56000,-26.68344,156.29377,2018-12-04T10:29:36.479+0000
4541,20000,-15.97752,143.95533,2018-12-04T10:29:42.703+0000
4542,16000,-13.20252,141.41845,2018-12-04T10:29:39.993+0000
4543,3000,-29.36011,128.49178,2018-12-04T10:30:23.079+0000
4544,16000,-15.15175,143.59636,2018-12-04T10:30:00.731+0000
4545,12000,-15.62788,143.80367,2018-12-04T10:30:25.664+0000
4546,3000,-16.52027,26.67926,2018-12-04T10:29:53.050+0000
4547,-36000,-17.65942,126.36072,2018-12-04T10:29:30.062+0000
4548,9000,-15.47253,125.62977,2018-12-04T10:30:01.233+0000
4549,6000,20.62884,-94.22144,2018-12-04T10:29:41.803+0000
4550,-19000,-16.26011,26.30609,2018-12-04T10:30:22.994+0000
4551,-39000,-12.60257,132.71113,2018-12-04T10:29:29.356+0000
4552,9000,3.92484,-26.04933,2018-12-04T10:30:00.017+0000
4553,19000,-15.78152,143.90298,2018-12-04T10:29:42.901+0000
4554,-16000,-15.56128,144.08922,2018-12-04T10:29:33.679+0000
4555,19000,-22.4801,61.85999,2018-12-04T10:30:12.934+0000
4556,-21000,20.81507,-94.2017,2018-12-04T10:30:14.942+0000
4557,32000,5.14967,115.22036,2018-12-04T10:29:26.574+0000
4558,8000,-15.63099,144.04501,2018-12-04T10:30:18.393+0000
4559,-12000,20.28715,-94.0307,2018-12-04T10:29:56.801+0000
4560,-19000,-15.60166,143.90968,2018-12-04T10:29:38.799+0000
4561,13000,-14.01488,132.95028,2018-12-04T10:29:50.251+0000
4562,-12000,-1.92278,33.51566,2018-12-04T10:29:57.466+0000
4563,17000,-15.37369,143.67916,2018-12-04T10:29:38.975+0000
4564,-23000,-7.98714,-175.82615,2018-12-04T10:30:14.479+0000
4565,-43000,-21.99655,150.65535,2018-12-04T10:30:20.219+0000
4566,-17000,-13.94138,20.32906,2018-12-04T10:30:23.001+0000
4567,6000,-12.36502,132.92508,2018-12-04T10:29:36.274+0000
4568,14000,-15.84688,143.88794,2018-12-04T10:30:12.924+0000
4569,-11000,-29.2323,129.39995,2018-12-04T10:30:10.275+0000
4570,12000,35.70715,31.70682,2018-12-04T10:29:30.635+0000
4571,-63000,-15.732050000000001,143.93705,2018-12-04T10:29:38.903+0000
4572,3000,3.01494,30.34509,2018-12-04T10:30:14.481+0000
4573,-18000,-24.7498,155.24153,2018-12-04T10:29:43.539+0000
4574,-40000,-23.3714,152.3298,2018-12-04T10:29:43.673+0000
4575,24000,-21.88797,150.24789,2018-12-04T10:29:45.910+0000
4576,-93000,-15.46497,22.09443,2018-12-04T10:29:28.327+0000
4577,-44000,-12.56449,132.81238,2018-12-04T10:29:30.448+0000
4578,15000,-15.67384,144.02339,2018-12-04T10:29:35.660+0000
4579,-36000,-12.40939,132.94654,2018-12-04T10:29:39.232+0000
4580,-58000,-0.9801300000000001,34.82685,2018-12-04T10:30:22.238+0000
4581,9000,-15.89646,143.95115,2018-12-04T10:29:45.719+0000
4582,-4000,-7.92688,29.58467,2018-12-04T10:29:59.862+0000
4583,7000,-3.48867,97.68023,2018-12-04T10:29:56.687+0000
4584,-4000,-3.36079,35.35791,2018-12-04T10:30:13.749+0000
4585,-3000,0.78136,33.96114,2018-12-04T10:30:00.447+0000
4586,9000,-15.58952,125.56326,2018-12-04T10:30:08.140+0000
4587,-17000,-24.33112,154.95379,2018-12-04T10:29:55.751+0000
4588,-19000,-8.2235,31.13107,2018-12-04T10:30:19.442+0000
4589,-10000,0.69288,34.03415,2018-12-04T10:29:54.000+0000
4590,6000,-14.86103,142.79207,2018-12-04T10:29:34.832+0000
4591,13000,-14.14836,132.92967,2018-12-04T10:29:56.106+0000
4592,5000,-29.0525,127.99728,2018-12-04T10:30:19.200+0000
4593,-11000,-15.58558,144.14592,2018-12-04T10:30:05.631+0000
4594,9000,-24.513,122.14883,2018-12-04T10:30:04.959+0000
4595,-13000,-15.39286,143.46145,2018-12-04T10:30:23.690+0000
4596,-41000,-15.12575,143.50914,2018-12-04T10:29:33.383+0000
4597,-3000,-8.55449,35.17587,2018-12-04T10:30:15.536+0000
4598,9000,-29.73719,129.16401,2018-12-04T10:29:59.337+0000
4599,-16000,-21.80909,149.5629,2018-12-04T10:29:41.292+0000
4600,-19000,3.25291,30.07746,2018-12-04T10:29:48.012+0000
4601,15000,-12.74725,132.69728,2018-12-04T10:30:10.550+0000
4602,-5000,-34.96867,36.44202,2018-12-04T10:29:47.271+0000
4603,13000,-15.45513,22.19803,2018-12-04T10:29:47.476+0000
4604,-12000,-15.51033,143.92212,2018-12-04T10:30:23.517+0000
4605,-17000,-15.09119,142.64044,2018-12-04T10:29:47.958+0000
4606,-105000,-12.63413,132.70598,2018-12-04T10:29:44.237+0000
4607,-59000,-21.77047,149.57772,2018-12-04T10:29:45.758+0000
4608,20000,-12.34636,133.11827,2018-12-04T10:30:09.441+0000
4609,-6000,2.18649,29.99802,2018-12-04T10:29:38.649+0000
4610,10000,-4.45081,17.66496,2018-12-04T10:30:12.144+0000
4611,13000,-15.6645,144.3569,2018-12-04T10:29:58.135+0000
4612,-26000,29.2955,-75.83772,2018-12-04T10:30:01.554+0000
4613,8000,-15.42292,143.24328,2018-12-04T10:30:10.222+0000
4614,-15000,-24.81374,155.38553,2018-12-04T10:29:51.876+0000
4615,-3000,30.09131,-73.7204,2018-12-04T10:30:12.464+0000
4616,-10000,-21.80123,150.19325,2018-12-04T10:29:27.410+0000
4617,-17000,-15.63641,144.33916,2018-12-04T10:29:59.265+0000
4618,13000,-15.65937,143.85982,2018-12-04T10:29:41.352+0000
4619,10000,-15.82082,143.87654,2018-12-04T10:30:18.500+0000
4620,14000,-15.628,144.00641,2018-12-04T10:29:59.316+0000
4621,-3000,-2.2290200000000002,16.50039,2018-12-04T10:29:31.813+0000
4622,7000,-12.25014,133.04278,2018-12-04T10:30:08.433+0000
4623,-9000,-15.87816,144.07051,2018-12-04T10:30:21.092+0000
4624,-36000,21.13957,-94.48024,2018-12-04T10:29:32.883+0000
4625,16000,-14.95188,142.84671,2018-12-04T10:29:27.579+0000
4626,7000,3.36909,101.81549,2018-12-04T10:29:34.921+0000
4627,13000,-15.62285,144.31714,2018-12-04T10:30:12.639+0000
4628,20000,-15.86328,144.05847,2018-12-04T10:29:28.866+0000
4629,30000,-12.68011,132.90902,2018-12-04T10:29:46.154+0000
4630,-22000,-26.93013,156.34341,2018-12-04T10:29:58.611+0000
4631,-35000,-15.51041,143.81162,2018-12-04T10:29:47.081+0000
4632,2000,-6.31164,32.98243,2018-12-04T10:30:17.300+0000
4633,-15000,-11.90173,134.25563,2018-12-04T10:29:25.989+0000
4634,2000,2.68239,31.50317,2018-12-04T10:30:16.474+0000
4635,-5000,-26.75809,126.49869,2018-12-04T10:30:11.310+0000
4636,10000,25.12305,-83.98971,2018-12-04T10:30:46.916+0000
4637,-15000,-15.70978,143.87533,2018-12-04T10:30:11.018+0000
4638,-23000,-23.34703,154.77156,2018-12-04T10:29:36.648+0000
4639,29000,-15.651299999999999,144.32006,2018-12-04T10:29:40.638+0000
4640,-61000,-7.84273,47.35873,2018-12-04T10:29:45.458+0000
4641,-13000,-14.81213,132.97714,2018-12-04T10:30:02.541+0000
4642,22000,-15.38624,143.799,2018-12-04T10:30:23.447+0000
4643,2000,-31.790680000000002,33.26763,2018-12-04T10:29:46.798+0000
4644,-7000,4.37767,100.66856,2018-12-04T10:30:03.441+0000
4645,9000,-15.92197,26.23914,2018-12-04T10:29:37.006+0000
4646,-20000,-16.52839,124.89175,2018-12-04T10:29:41.973+0000
4647,5000,2.1873,29.9099,2018-12-04T10:30:04.595+0000
4648,-17000,18.63096,-95.23988,2018-12-04T10:30:06.201+0000
4649,21000,-12.47053,132.93956,2018-12-04T10:30:12.930+0000
4650,12000,-30.05329,127.82076,2018-12-04T10:29:52.219+0000
4651,9000,-12.60029,132.6503,2018-12-04T10:29:57.030+0000
4652,14000,-15.03116,142.76007,2018-12-04T10:29:52.554+0000
4653,12000,-21.66891,149.6122,2018-12-04T10:29:34.198+0000
4654,-18000,-26.78507,156.83994,2018-12-04T10:30:25.432+0000
4655,4000,-15.39587,22.1808,2018-12-04T10:29:55.724+0000
4656,-6000,21.49677,-93.72817,2018-12-04T10:30:18.355+0000
4657,-4000,35.19841,31.69318,2018-12-04T10:29:28.954+0000
4658,-41000,4.4203,100.6533,2018-12-04T10:29:50.012+0000
4659,-89000,-12.9639,161.51178,2018-12-04T10:30:17.049+0000
4660,2000,-31.8612,33.29131,2018-12-04T10:29:46.676+0000
4661,-18000,-15.606,144.24574,2018-12-04T10:29:53.772+0000
4662,6000,-22.32644,46.63068,2018-12-04T10:29:40.458+0000
4663,-24000,-13.13637,141.60159,2018-12-04T10:29:58.932+0000
4664,-7000,-29.77204,129.19134,2018-12-04T10:30:08.723+0000
4665,-2000,26.77142,131.93443,2018-12-04T10:29:37.345+0000
4666,23000,-15.73562,144.12151,2018-12-04T10:30:07.178+0000
4667,-17000,-16.54914,124.91462,2018-12-04T10:29:27.057+0000
4668,-12000,22.21112,-93.13664,2018-12-04T10:29:32.128+0000
4669,4000,22.25412,-93.05391,2018-12-04T10:30:18.147+0000
4670,-21000,-26.8301,156.21026,2018-12-04T10:29:29.840+0000
4671,3000,-15.4095,22.21113,2018-12-04T10:29:36.692+0000
4672,-7000,-16.28884,26.33196,2018-12-04T10:30:20.179+0000
4673,-40000,-15.70694,143.93745,2018-12-04T10:29:26.650+0000
4674,-32000,-29.40406,128.57951,2018-12-04T10:29:57.608+0000
4675,-26000,-2.75497,120.88758,2018-12-04T10:29:47.276+0000
4676,12000,-1.7797200000000002,16.79025,2018-12-04T10:29:52.013+0000
4677,-20000,-24.36471,122.67967,2018-12-04T10:30:14.361+0000
4678,-4000,-21.67142,149.71512,2018-12-04T10:30:18.711+0000
4679,3000,-16.95414,27.22375,2018-12-04T10:29:50.495+0000
4680,-24000,-15.2751,126.072,2018-12-04T10:30:05.309+0000
4681,11000,-15.6477,144.02356,2018-12-04T10:30:06.938+0000
4682,5000,-8.19428,33.14674,2018-12-04T10:30:14.448+0000
4683,-26000,18.61095,-95.33068,2018-12-04T10:29:45.124+0000
4684,14000,30.16709,-73.20643,2018-12-04T10:30:05.623+0000
4685,11000,-15.83204,143.96075,2018-12-04T10:29:27.712+0000
4686,-2000,-33.72382,34.59641,2018-12-04T10:29:43.215+0000
4687,18000,-15.5487,144.2795,2018-12-04T10:30:00.673+0000
4688,-7000,-29.43911,129.21044,2018-12-04T10:30:09.463+0000
4689,-45000,-15.69724,144.35815,2018-12-04T10:29:55.721+0000
4690,13000,-15.38975,143.59772,2018-12-04T10:29:52.918+0000
4691,10000,-29.54493,127.99928,2018-12-04T10:29:26.788+0000
4692,2000,-22.49558,61.87877,2018-12-04T10:29:39.155+0000
4693,-18000,-13.18557,132.50588,2018-12-04T10:29:46.722+0000
4694,15000,-4.03583,18.5102,2018-12-04T10:29:32.229+0000
4695,-6000,-3.12125,30.09271,2018-12-04T10:30:00.905+0000
4696,-12000,-15.44985,143.67033,2018-12-04T10:30:04.830+0000
4697,8000,-28.73576,126.55116,2018-12-04T10:29:47.958+0000
4698,20000,-15.69874,144.01612,2018-12-04T10:30:11.685+0000
4699,-27000,-15.04577,126.25745,2018-12-04T10:29:35.899+0000
4700,-35000,-13.98636,132.92139,2018-12-04T10:29:46.097+0000
4701,-37000,-15.65861,143.98336,2018-12-04T10:29:54.485+0000
4702,6000,-6.66388,30.56322,2018-12-04T10:29:58.707+0000
4703,-10000,-16.53605,27.93197,2018-12-04T10:29:58.442+0000
4704,13000,-15.176590000000001,125.96905,2018-12-04T10:30:22.716+0000
4705,12000,22.21302,-93.08933,2018-12-04T10:30:14.144+0000
4706,3000,-7.96585,29.57337,2018-12-04T10:30:19.113+0000
4707,-21000,-15.19531,143.6342,2018-12-04T10:29:42.243+0000
4708,21000,-15.577960000000001,144.06963,2018-12-04T10:29:56.318+0000
4709,-25000,5.87798,89.11235,2018-12-04T10:29:33.111+0000
4710,5000,-5.34861,30.33047,2018-12-04T10:30:02.035+0000
4711,9000,-21.84644,150.34772,2018-12-04T10:29:58.196+0000
4712,-51000,-4.29148,177.93362,2018-12-04T10:30:12.013+0000
4713,4000,-15.94149,26.2472,2018-12-04T10:30:18.069+0000
4714,-58000,-15.64708,144.21623,2018-12-04T10:30:13.585+0000
4715,-17000,-13.99939,132.982,2018-12-04T10:30:16.394+0000
4716,3000,-5.65679,30.21978,2018-12-04T10:30:12.476+0000
4717,-15000,-1.87585,16.86779,2018-12-04T10:30:23.961+0000
4718,-86000,-15.27965,126.16751,2018-12-04T10:29:53.666+0000
4719,-6000,-13.89563,20.33439,2018-12-04T10:29:46.467+0000
4720,10000,-15.43287,143.81963,2018-12-04T10:30:06.988+0000
4721,-11000,-25.6229,155.83042,2018-12-04T10:30:02.208+0000
4722,-12000,-25.27758,155.75836,2018-12-04T10:30:00.358+0000
4723,-2000,-3.49731,34.5818,2018-12-04T10:29:48.972+0000
4724,-12000,-12.64575,132.86335,2018-12-04T10:29:59.822+0000
4725,-14000,1.79942,29.9911,2018-12-04T10:29:32.630+0000
4726,1000,-15.92045,26.2718,2018-12-04T10:30:10.107+0000
4727,-31000,-12.28365,133.60507,2018-12-04T10:29:39.491+0000
4728,11000,-15.37579,143.12136,2018-12-04T10:30:20.205+0000
4729,-10000,-14.99706,126.20852,2018-12-04T10:29:57.375+0000
4730,-18000,10.67374,98.13169,2018-12-04T10:29:40.501+0000
4731,-24000,20.84073,-94.19705,2018-12-04T10:29:46.483+0000
4732,5000,5.91321,89.1935,2018-12-04T10:30:05.775+0000
4733,10000,-15.48125,144.16621,2018-12-04T10:30:25.553+0000
4734,-26000,-15.54772,143.39204,2018-12-04T10:29:48.262+0000
4735,7000,-15.95216,26.25056,2018-12-04T10:30:07.838+0000
4736,12000,-15.63831,144.39063,2018-12-04T10:30:00.842+0000
4737,3000,-4.56333,18.92884,2018-12-04T10:30:02.603+0000
4738,-27000,-15.69464,125.45329,2018-12-04T10:30:22.696+0000
4739,23000,-25.50112,155.79504,2018-12-04T10:29:27.106+0000
4740,19000,2.74515,101.88481,2018-12-04T10:29:37.423+0000
4741,13000,-15.74099,143.99313,2018-12-04T10:29:26.772+0000
4742,-90000,-18.27402,127.59521,2018-12-04T10:29:33.592+0000
4743,-24000,-15.47666,22.10992,2018-12-04T10:29:28.195+0000
4744,2000,-19.33766,31.34302,2018-12-04T10:29:48.466+0000
4745,10000,-15.81201,144.42742,2018-12-04T10:30:13.884+0000
4746,21000,-15.6402,144.36673,2018-12-04T10:30:06.891+0000
4747,-15000,-24.39423,124.17823,2018-12-04T10:30:21.844+0000
4748,-21000,-15.68238,144.54687,2018-12-04T10:29:37.943+0000
4749,-4000,-15.18607,25.32957,2018-12-04T10:29:56.820+0000
4750,13000,-15.65851,143.94993,2018-12-04T10:29:49.030+0000
4751,-63000,-31.61119,125.45702,2018-12-04T10:29:28.503+0000
4752,-4000,-9.0358,34.83128,2018-12-04T10:29:34.111+0000
4753,16000,-15.82243,144.33428,2018-12-04T10:30:24.327+0000
4754,-17000,-15.67472,144.16821,2018-12-04T10:30:09.429+0000
4755,18000,-15.59319,143.37823,2018-12-04T10:30:14.982+0000
4756,-16000,22.24087,-93.14135,2018-12-04T10:29:31.810+0000
4757,-29000,-29.51321,129.21704,2018-12-04T10:30:02.767+0000
4758,16000,-15.59991,144.31927,2018-12-04T10:30:13.905+0000
4759,-8000,-15.7041,144.33031,2018-12-04T10:29:52.472+0000
4760,15000,-14.83909,23.05441,2018-12-04T10:29:54.233+0000
4761,-25000,-16.40049,26.51251,2018-12-04T10:29:53.161+0000
4762,-17000,-15.938,26.38999,2018-12-04T10:29:38.792+0000
4763,14000,-28.98485,126.33561,2018-12-04T10:30:13.071+0000
4764,19000,-15.55596,143.28752,2018-12-04T10:29:28.305+0000
4765,-18000,-12.37326,132.79587,2018-12-04T10:30:15.607+0000
4766,-51000,-31.60351,125.46834,2018-12-04T10:29:28.576+0000
4767,-5000,-16.39889,26.5143,2018-12-04T10:29:53.455+0000
4768,-17000,-14.68695,132.8569,2018-12-04T10:29:43.237+0000
4769,-3000,-12.58125,15.03795,2018-12-04T10:30:09.344+0000
4770,-32000,-15.65106,144.23545,2018-12-04T10:29:48.294+0000
4771,11000,-26.84376,156.30607,2018-12-04T10:30:16.357+0000
4772,32000,-18.1127,174.41747,2018-12-04T10:29:42.577+0000
4773,17000,-2.65713,120.75754,2018-12-04T10:29:32.865+0000
4774,-15000,20.82176,-94.20032,2018-12-04T10:29:46.060+0000
4775,5000,-15.40233,25.14239,2018-12-04T10:29:47.825+0000
4776,11000,-15.34929,143.39491,2018-12-04T10:29:53.249+0000
4777,17000,-15.67091,143.65222,2018-12-04T10:29:58.302+0000
4778,4000,-5.26929,20.51853,2018-12-04T10:30:01.956+0000
4779,-23000,-29.4219,129.09532,2018-12-04T10:29:44.979+0000
4780,-49000,20.20611,-94.31074,2018-12-04T10:29:40.612+0000
4781,10000,-15.58157,144.28174,2018-12-04T10:29:58.384+0000
4782,-15000,-15.69051,143.95525,2018-12-04T10:30:10.338+0000
4783,-4000,-14.50188,20.940080000000002,2018-12-04T10:29:26.109+0000
4784,6000,-15.42047,25.10811,2018-12-04T10:29:26.207+0000
4785,61000,-15.38776,143.63983,2018-12-04T10:30:09.965+0000
4786,-17000,34.31832,31.93629,2018-12-04T10:29:49.361+0000
4787,-13000,-15.32154,126.02558,2018-12-04T10:30:20.802+0000
4788,15000,-15.8758,144.70759,2018-12-04T10:30:22.621+0000
4789,22000,-12.35743,133.14067,2018-12-04T10:30:09.674+0000
4790,12000,-15.2324,143.65073,2018-12-04T10:29:30.645+0000
4791,2000,-12.61277,15.04815,2018-12-04T10:30:09.308+0000
4792,-33000,-25.74237,155.87681,2018-12-04T10:30:17.556+0000
4793,-17000,-14.95734,142.77143,2018-12-04T10:29:28.863+0000
4794,-22000,-15.66168,144.15619,2018-12-04T10:29:50.321+0000
4795,-14000,-15.31681,143.67014,2018-12-04T10:29:33.260+0000
4796,-53000,-31.58625,125.4717,2018-12-04T10:29:28.399+0000
4797,-11000,-17.71242,126.31205,2018-12-04T10:30:09.680+0000
4798,-21000,-15.48913,125.61623,2018-12-04T10:30:23.847+0000
4799,3000,-34.03638,34.72338,2018-12-04T10:30:22.920+0000
4800,-16000,-15.44285,144.33794,2018-12-04T10:29:47.624+0000
4801,12000,-30.06612,127.8834,2018-12-04T10:30:17.821+0000
4802,-23000,-15.37778,126.02768,2018-12-04T10:29:45.115+0000
4803,-12000,-12.62483,132.65488,2018-12-04T10:29:41.700+0000
4804,-16000,18.60881,-95.26905,2018-12-04T10:29:44.779+0000
4805,2000,20.90996,-94.09402,2018-12-04T10:29:52.545+0000
4806,-25000,-12.638490000000001,132.85705,2018-12-04T10:29:52.390+0000
4807,-30000,-15.2329,143.56016,2018-12-04T10:29:49.701+0000
4808,-10000,-15.95424,-179.64521,2018-12-04T10:29:52.784+0000
4809,2000,-6.14923,33.11608,2018-12-04T10:29:28.559+0000
4810,-21000,-9.1856,34.06979,2018-12-04T10:30:16.244+0000
4811,-4000,-9.09013,36.33156,2018-12-04T10:30:16.979+0000
4812,3000,-15.20242,25.26068,2018-12-04T10:29:35.517+0000
4813,11000,-12.37027,133.23565,2018-12-04T10:29:42.387+0000
4814,23000,-12.72672,132.68477,2018-12-04T10:29:39.197+0000
4815,-10000,-30.86795,127.41205,2018-12-04T10:30:00.712+0000
4816,-14000,-28.10025,130.20891,2018-12-04T10:29:34.604+0000
4817,3000,-5.22245,19.44813,2018-12-04T10:30:07.974+0000
4818,-40000,-15.34162,125.92188,2018-12-04T10:29:39.710+0000
4819,20000,-15.64716,144.31223,2018-12-04T10:30:05.191+0000
4820,8000,-9.69879,33.1864,2018-12-04T10:29:52.870+0000
4821,17000,-15.92937,26.26857,2018-12-04T10:30:07.501+0000
4822,-75000,7.93765,92.36598,2018-12-04T10:29:48.196+0000
4823,-8000,-15.34293,125.98323,2018-12-04T10:30:07.164+0000
4824,-29000,-15.89187,144.42739,2018-12-04T10:29:35.398+0000
4825,15000,-15.67722,144.52969,2018-12-04T10:29:54.119+0000
4826,7000,27.62381,133.27097,2018-12-04T10:29:27.074+0000
4827,8000,-15.24734,143.3325,2018-12-04T10:30:23.646+0000
4828,-8000,-10.66827,33.6494,2018-12-04T10:29:29.205+0000
4829,-57000,-34.64979,34.07882,2018-12-04T10:29:34.735+0000
4830,-5000,-5.12806,-76.60917,2018-12-04T10:29:37.569+0000
4831,9000,-15.62762,144.19161,2018-12-04T10:29:37.611+0000
4832,-11000,-12.24217,133.06626,2018-12-04T10:29:38.569+0000
4833,-22000,-15.63543,144.35225,2018-12-04T10:29:45.073+0000
4834,-17000,-15.64224,144.32737,2018-12-04T10:29:56.305+0000
4835,-19000,-15.56591,125.73909,2018-12-04T10:30:03.050+0000
4836,10000,-15.50039,143.65926,2018-12-04T10:29:38.097+0000
4837,7000,-2.19426,16.49443,2018-12-04T10:29:51.248+0000
4838,7000,-31.83793,33.21754,2018-12-04T10:29:33.621+0000
4839,3000,-5.3444,-76.5309,2018-12-04T10:29:57.881+0000
4840,-58000,-9.56637,33.11287,2018-12-04T10:30:22.543+0000
4841,-13000,-15.72744,144.59632,2018-12-04T10:29:26.755+0000
4842,3000,-4.88668,19.73268,2018-12-04T10:29:45.316+0000
4843,3000,-15.74081,143.98066,2018-12-04T10:30:12.333+0000
4844,1000,-7.96418,29.572400000000002,2018-12-04T10:30:19.163+0000
4845,8000,-15.83189,144.01683,2018-12-04T10:29:29.037+0000
4846,-7000,-17.842480000000002,126.56734,2018-12-04T10:29:40.771+0000
4847,-40000,-15.5212,144.16286,2018-12-04T10:29:34.744+0000
4848,3000,35.783,31.75445,2018-12-04T10:30:21.988+0000
4849,-24000,-15.7871,144.35613,2018-12-04T10:29:27.190+0000
4850,-22000,-31.60615,33.80059,2018-12-04T10:30:11.332+0000
4851,-52000,20.51749,-94.25538,2018-12-04T10:29:51.753+0000
4852,9000,-15.78897,144.42026,2018-12-04T10:29:37.839+0000
4853,7000,-21.77255,149.5429,2018-12-04T10:30:10.755+0000
4854,19000,-29.05543,127.99001,2018-12-04T10:30:03.987+0000
4855,6000,2.7216,31.45648,2018-12-04T10:29:39.646+0000
4856,8000,-13.30163,141.48881,2018-12-04T10:30:19.306+0000
4857,-12000,-1.89606,16.85186,2018-12-04T10:30:03.954+0000
4858,-41000,-1.89897,16.83911,2018-12-04T10:30:03.542+0000
4859,20000,5.11553,115.28882,2018-12-04T10:29:44.083+0000
4860,-2000,-16.24377,26.24756,2018-12-04T10:30:25.784+0000
4861,10000,-15.599450000000001,144.19977,2018-12-04T10:29:59.775+0000
4862,11000,-15.61752,144.01988,2018-12-04T10:29:57.082+0000
4863,16000,-15.857520000000001,143.93096,2018-12-04T10:29:31.982+0000
4864,-16000,-5.58292,29.93178,2018-12-04T10:29:33.278+0000
4865,-19000,-15.60722,144.18437,2018-12-04T10:29:33.559+0000
4866,16000,-15.41572,22.16279,2018-12-04T10:30:17.986+0000
4867,16000,-12.58598,132.78663,2018-12-04T10:30:18.318+0000
4868,-10000,-14.76764,132.99887,2018-12-04T10:30:15.585+0000
4869,7000,3.49527,31.93122,2018-12-04T10:29:54.081+0000
4870,15000,-15.633610000000001,143.39229,2018-12-04T10:29:39.933+0000
4871,-21000,3.25074,30.07575,2018-12-04T10:29:48.105+0000
4872,5000,-24.28648,154.98084,2018-12-04T10:30:14.650+0000
4873,27000,-15.47198,143.61562,2018-12-04T10:29:26.187+0000
4874,10000,-15.74105,144.63212,2018-12-04T10:29:57.963+0000
4875,12000,-15.68747,144.33315,2018-12-04T10:29:54.087+0000
4876,-41000,20.77736,-94.20257,2018-12-04T10:30:14.711+0000
4877,-15000,-8.17438,33.590090000000004,2018-12-04T10:29:32.904+0000
4878,20000,-15.23181,143.21968,2018-12-04T10:30:08.972+0000
4879,2000,-31.59731,34.03287,2018-12-04T10:29:41.146+0000
4880,-14000,-17.44927,127.19563,2018-12-04T10:29:43.926+0000
4881,20000,-15.68639,144.36998,2018-12-04T10:29:41.402+0000
4882,20000,-15.39898,126.03703,2018-12-04T10:30:08.333+0000
4883,-13000,-12.59534,133.04686,2018-12-04T10:29:35.257+0000
4884,-16000,-14.01632,132.8248,2018-12-04T10:30:21.963+0000
4885,-7000,-27.92618,129.49227,2018-12-04T10:29:33.516+0000
4886,16000,-1.23132,102.81283,2018-12-04T10:29:48.668+0000
4887,-59000,-15.58821,144.3312,2018-12-04T10:30:12.669+0000
4888,4000,27.53608,133.06601,2018-12-04T10:29:34.002+0000
4889,12000,-32.24731,-45.74188,2018-12-04T10:30:01.508+0000
4890,15000,-15.62991,144.34667,2018-12-04T10:30:21.187+0000
4891,9000,-15.60964,143.99363,2018-12-04T10:30:11.287+0000
4892,-58000,-15.31919,143.19908,2018-12-04T10:30:02.833+0000
4893,-4000,8.89198,93.6389,2018-12-04T10:29:30.308+0000
4894,-159000,6.60609,110.635,2018-12-04T10:29:41.616+0000
4895,-27000,-31.91561,125.60776,2018-12-04T10:30:22.651+0000
4896,-10000,-15.71958,144.30122,2018-12-04T10:30:13.213+0000
4897,-9000,-12.46022,132.89571,2018-12-04T10:30:22.766+0000
4898,-10000,-8.19717,33.58831,2018-12-04T10:29:32.869+0000
4899,-147000,-35.56688,37.21328,2018-12-04T10:29:50.491+0000
4900,-5000,27.63005,133.24063,2018-12-04T10:29:54.703+0000
4901,-102000,-22.77573,152.7505,2018-12-04T10:29:55.441+0000
4902,5000,-1.7919900000000002,16.79392,2018-12-04T10:30:15.093+0000
4903,-20000,20.81841,-94.20588,2018-12-04T10:30:14.782+0000
4904,13000,-15.73221,144.46731,2018-12-04T10:30:11.916+0000
4905,-56000,34.39775,138.80239,2018-12-04T10:29:29.225+0000
4906,-3000,-9.05019,34.75865,2018-12-04T10:29:44.324+0000
4907,20000,-15.46959,143.82591,2018-12-04T10:29:34.069+0000
4908,-2000,-34.01602,34.76333,2018-12-04T10:30:08.571+0000
4909,8000,-15.68295,144.47568,2018-12-04T10:29:46.910+0000
4910,-43000,-16.00595,-179.57266,2018-12-04T10:29:31.365+0000
4911,3000,-3.5405100000000003,39.66122,2018-12-04T10:29:41.719+0000
4912,11000,-14.832840000000001,132.96336,2018-12-04T10:29:53.549+0000
4913,-1000,-16.5079,27.8728,2018-12-04T10:30:08.220+0000
4914,9000,-12.35878,132.91479,2018-12-04T10:29:36.131+0000
4915,-7000,29.29872,-75.80429,2018-12-04T10:30:01.623+0000
4916,9000,-15.74078,144.06709,2018-12-04T10:30:13.144+0000
4917,-8000,-16.53369,27.87208,2018-12-04T10:29:26.003+0000
4918,6000,4.86219,115.00978,2018-12-04T10:29:34.993+0000
4919,-58000,-27.51699,130.36719,2018-12-04T10:29:56.999+0000
4920,-38000,-14.99939,142.70695,2018-12-04T10:29:47.817+0000
4921,-27000,4.56776,96.13813,2018-12-04T10:29:38.273+0000
4922,-53000,-15.5229,143.93215,2018-12-04T10:30:02.332+0000
4923,-3000,3.04808,30.33124,2018-12-04T10:30:14.767+0000
4924,-4000,-2.54735,34.47888,2018-12-04T10:29:33.267+0000
4925,-26000,-7.062,110.20224,2018-12-04T10:29:26.446+0000
4926,11000,-15.49678,144.248,2018-12-04T10:29:29.709+0000
